match_id,matchup,p1_ai,p2_ai,winner_label,winner_index,termination,turns_completed,loadout_deck,loadout_class,loadout_barracks,loadout_battlefields,p1_final_score,p2_final_score
1323,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Quartermaster's Bastion,"Silent Chasm, Hall of Mirrors, Grand Cathedral",68.75,92.25
1324,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Ossuary Keep,"Scorched Wastes, Breach Point, Grand Cathedral",61.0,121.75
1325,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,High Command Spire,"Scorched Wastes, Silent Chasm, Ironheart Forges",123.5,139.5
1326,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,War-Wrought Citadel,"Breach Point, Hall of Mirrors, Ironheart Forges",92.25,54.0
1327,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Grand Cathedral, Arcane Nexus, Bloodletting Altar",97.5,103.0
1328,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,War-Wrought Citadel,"Grand Cathedral, Arcane Nexus, Silent Chasm",122.5,159.5
1329,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,Quartermaster's Bastion,"Martyr’s Square, Arcane Nexus, Silent Chasm",75.5,96.0
1330,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,Sanctum of the Fallen,"Hall of Mirrors, Silent Chasm, Arcane Nexus",75.5,80.0
1331,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Vanguard,High Command Spire,"Bloodletting Altar, Ironheart Forges, Hall of Mirrors",88.25,61.5
1332,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,High Command Spire,"Ironheart Forges, Bloodletting Altar, Arcane Nexus",141.0,158.0
1333,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,War-Wrought Citadel,"Scorched Wastes, Arcane Nexus, Hall of Mirrors",58.25,108.75
1334,good_vs_good,good,good,Player 2,1,winner_declared,43,Inspiring Defenders,Storm Warden,Quartermaster's Bastion,"Breach Point, Bloodletting Altar, Ironheart Forges",60.0,93.5
1335,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,War-Wrought Citadel,"Bloodletting Altar, Grand Cathedral, Breach Point",84.0,52.5
1336,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,Sanctum of the Fallen,"Scorched Wastes, Arcane Nexus, Silent Chasm",77.25,75.75
1337,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Vanguard,Ossuary Keep,"Martyr’s Square, Bloodletting Altar, Arcane Nexus",53.25,106.0
1338,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Quartermaster's Bastion,"Bloodletting Altar, Silent Chasm, Hall of Mirrors",81.0,70.0
1339,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,Ossuary Keep,"Martyr’s Square, Bloodletting Altar, Breach Point",99.75,63.0
1340,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Quartermaster's Bastion,"Bloodletting Altar, Grand Cathedral, Ironheart Forges",76.25,74.0
1341,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,Sanctum of the Fallen,"Scorched Wastes, Grand Cathedral, Martyr’s Square",92.5,56.5
1342,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Vanguard,Ossuary Keep,"Bloodletting Altar, Martyr’s Square, Arcane Nexus",86.5,52.5
1343,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Scorched Wastes, Bloodletting Altar, Arcane Nexus",95.25,100.0
1344,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Quartermaster's Bastion,"Bloodletting Altar, Ironheart Forges, Silent Chasm",52.25,95.25
1345,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,High Command Spire,"Breach Point, Arcane Nexus, Hall of Mirrors",76.0,81.0
1346,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Ash Chancellor,Sanctum of the Fallen,"Martyr’s Square, Scorched Wastes, Breach Point",67.0,88.5
1347,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,Quartermaster's Bastion,"Hall of Mirrors, Ironheart Forges, Silent Chasm",79.25,86.75
1348,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,Ossuary Keep,"Martyr’s Square, Scorched Wastes, Grand Cathedral",92.5,161.75
1349,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Ossuary Keep,"Hall of Mirrors, Bloodletting Altar, Silent Chasm",99.0,83.5
1350,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,War-Wrought Citadel,"Bloodletting Altar, Hall of Mirrors, Silent Chasm",75.75,66.25
1351,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,High Command Spire,"Silent Chasm, Arcane Nexus, Breach Point",91.75,173.25
1352,good_vs_good,good,good,Player 1,0,winner_declared,51,Relentless Assault,Arch-Hierarch,Ossuary Keep,"Bloodletting Altar, Scorched Wastes, Martyr’s Square",90.25,64.75
1353,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,Quartermaster's Bastion,"Arcane Nexus, Scorched Wastes, Silent Chasm",56.75,91.75
1354,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,High Command Spire,"Bloodletting Altar, Grand Cathedral, Arcane Nexus",118.25,98.75
1355,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,War-Wrought Citadel,"Ironheart Forges, Scorched Wastes, Bloodletting Altar",103.25,170.0
1356,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Vanguard,War-Wrought Citadel,"Hall of Mirrors, Bloodletting Altar, Ironheart Forges",73.0,80.0
1357,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,Sanctum of the Fallen,"Breach Point, Ironheart Forges, Silent Chasm",117.75,154.25
1358,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,Quartermaster's Bastion,"Breach Point, Bloodletting Altar, Grand Cathedral",79.75,113.75
1359,good_vs_good,good,good,Player 2,1,winner_declared,52,Siege Masters,Storm Warden,War-Wrought Citadel,"Martyr’s Square, Grand Cathedral, Arcane Nexus",75.25,62.0
1360,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Sanctum of the Fallen,"Hall of Mirrors, Silent Chasm, Bloodletting Altar",84.5,93.0
1361,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Sanctum of the Fallen,"Hall of Mirrors, Arcane Nexus, Martyr’s Square",123.75,152.5
1362,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,Ossuary Keep,"Hall of Mirrors, Bloodletting Altar, Scorched Wastes",66.25,84.5
1363,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Ossuary Keep,"Silent Chasm, Breach Point, Scorched Wastes",55.75,81.0
1364,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,High Command Spire,"Martyr’s Square, Hall of Mirrors, Bloodletting Altar",144.5,140.5
1365,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Arch-Hierarch,Quartermaster's Bastion,"Arcane Nexus, Grand Cathedral, Breach Point",90.0,71.75
1366,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Ossuary Keep,"Arcane Nexus, Bloodletting Altar, Silent Chasm",92.5,76.25
1367,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,High Command Spire,"Ironheart Forges, Arcane Nexus, Silent Chasm",103.0,176.5
1368,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Ash Chancellor,War-Wrought Citadel,"Grand Cathedral, Breach Point, Scorched Wastes",94.75,55.5
1369,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Storm Warden,Sanctum of the Fallen,"Martyr’s Square, Scorched Wastes, Bloodletting Altar",116.25,29.5
1370,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Quartermaster's Bastion,"Silent Chasm, Breach Point, Martyr’s Square",57.25,91.25
1371,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,Ossuary Keep,"Grand Cathedral, Breach Point, Ironheart Forges",75.0,104.75
1372,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Ash Chancellor,Sanctum of the Fallen,"Bloodletting Altar, Breach Point, Grand Cathedral",73.5,97.5
1373,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Quartermaster's Bastion,"Scorched Wastes, Hall of Mirrors, Martyr’s Square",53.25,90.0
1374,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,Ossuary Keep,"Ironheart Forges, Scorched Wastes, Hall of Mirrors",97.5,62.25
1375,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Sanctum of the Fallen,"Breach Point, Bloodletting Altar, Martyr’s Square",61.0,83.25
1376,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Grand Cathedral, Bloodletting Altar, Ironheart Forges",58.25,93.0
1377,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,High Command Spire,"Ironheart Forges, Breach Point, Bloodletting Altar",63.25,90.75
1378,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Ironheart Forges, Breach Point, Bloodletting Altar",57.5,87.0
1379,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,Sanctum of the Fallen,"Ironheart Forges, Bloodletting Altar, Hall of Mirrors",77.0,79.25
1380,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Arcane Nexus, Ironheart Forges, Breach Point",117.0,164.5
1381,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,Ossuary Keep,"Arcane Nexus, Breach Point, Bloodletting Altar",78.0,90.0
1382,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,High Command Spire,"Bloodletting Altar, Breach Point, Hall of Mirrors",79.25,85.0
1383,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Ossuary Keep,"Martyr’s Square, Grand Cathedral, Hall of Mirrors",152.75,150.0
1384,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Ossuary Keep,"Arcane Nexus, Martyr’s Square, Scorched Wastes",104.75,130.25
1385,good_vs_good,good,good,Player 2,1,winner_declared,52,Sacrificial Cult,Storm Warden,High Command Spire,"Grand Cathedral, Arcane Nexus, Hall of Mirrors",76.75,60.25
1386,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Quartermaster's Bastion,"Hall of Mirrors, Martyr’s Square, Ironheart Forges",66.0,86.5
1387,good_vs_good,good,good,Player 2,1,winner_declared,52,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Arcane Nexus, Bloodletting Altar, Grand Cathedral",132.25,140.75
1388,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,War-Wrought Citadel,"Breach Point, Silent Chasm, Ironheart Forges",57.75,114.0
1389,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Sanctum of the Fallen,"Bloodletting Altar, Hall of Mirrors, Scorched Wastes",60.5,88.5
1390,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,High Command Spire,"Grand Cathedral, Silent Chasm, Scorched Wastes",114.25,105.0
1391,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Sanctum of the Fallen,"Bloodletting Altar, Silent Chasm, Hall of Mirrors",138.0,108.25
1392,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Sanctum of the Fallen,"Martyr’s Square, Silent Chasm, Arcane Nexus",113.0,118.75
1393,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,War-Wrought Citadel,"Breach Point, Bloodletting Altar, Scorched Wastes",71.75,73.75
1394,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,War-Wrought Citadel,"Hall of Mirrors, Bloodletting Altar, Scorched Wastes",122.5,151.75
1395,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,War-Wrought Citadel,"Silent Chasm, Scorched Wastes, Arcane Nexus",71.0,75.25
1396,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Sanctum of the Fallen,"Hall of Mirrors, Silent Chasm, Grand Cathedral",135.0,141.5
1397,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,War-Wrought Citadel,"Grand Cathedral, Hall of Mirrors, Bloodletting Altar",104.75,102.25
1398,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,High Command Spire,"Ironheart Forges, Martyr’s Square, Silent Chasm",169.0,110.25
1399,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Ossuary Keep,"Martyr’s Square, Scorched Wastes, Silent Chasm",51.0,92.75
1400,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Quartermaster's Bastion,"Ironheart Forges, Martyr’s Square, Bloodletting Altar",46.25,107.25
1401,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,High Command Spire,"Hall of Mirrors, Silent Chasm, Scorched Wastes",72.5,66.5
1402,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Sanctum of the Fallen,"Silent Chasm, Ironheart Forges, Breach Point",74.5,63.75
1403,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Ossuary Keep,"Bloodletting Altar, Martyr’s Square, Silent Chasm",139.25,165.25
1404,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,War-Wrought Citadel,"Scorched Wastes, Grand Cathedral, Silent Chasm",131.5,145.5
1405,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Arch-Hierarch,Ossuary Keep,"Ironheart Forges, Scorched Wastes, Silent Chasm",86.0,60.0
1406,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Sanctum of the Fallen,"Martyr’s Square, Silent Chasm, Scorched Wastes",101.0,52.75
1407,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Quartermaster's Bastion,"Breach Point, Hall of Mirrors, Grand Cathedral",117.75,84.0
1408,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Sanctum of the Fallen,"Scorched Wastes, Breach Point, Grand Cathedral",75.75,102.0
1409,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,High Command Spire,"Scorched Wastes, Ironheart Forges, Arcane Nexus",78.0,67.25
1410,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,Quartermaster's Bastion,"Silent Chasm, Arcane Nexus, Hall of Mirrors",78.5,93.25
1411,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Breach Point, Silent Chasm, Grand Cathedral",103.75,76.25
1412,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,War-Wrought Citadel,"Scorched Wastes, Arcane Nexus, Hall of Mirrors",70.25,102.5
1413,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,High Command Spire,"Grand Cathedral, Hall of Mirrors, Martyr’s Square",82.25,79.25
1414,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Ossuary Keep,"Martyr’s Square, Silent Chasm, Hall of Mirrors",73.0,66.25
1415,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,Quartermaster's Bastion,"Grand Cathedral, Scorched Wastes, Bloodletting Altar",89.25,48.25
1416,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Quartermaster's Bastion,"Arcane Nexus, Grand Cathedral, Scorched Wastes",79.0,51.25
1417,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,Sanctum of the Fallen,"Grand Cathedral, Ironheart Forges, Bloodletting Altar",93.25,77.25
1418,good_vs_good,good,good,Player 1,0,winner_declared,51,Siege Masters,Arch-Hierarch,Ossuary Keep,"Breach Point, Hall of Mirrors, Arcane Nexus",144.25,67.25
1419,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Ossuary Keep,"Arcane Nexus, Hall of Mirrors, Breach Point",71.0,66.0
1420,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,War-Wrought Citadel,"Bloodletting Altar, Scorched Wastes, Arcane Nexus",84.5,65.0
1421,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Vanguard,Ossuary Keep,"Breach Point, Hall of Mirrors, Silent Chasm",70.0,82.5
1422,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,High Command Spire,"Hall of Mirrors, Breach Point, Ironheart Forges",77.75,62.75
1423,good_vs_good,good,good,Player 1,0,winner_declared,45,Inspiring Defenders,Vanguard,War-Wrought Citadel,"Silent Chasm, Martyr’s Square, Hall of Mirrors",106.25,70.0
1424,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,High Command Spire,"Silent Chasm, Breach Point, Martyr’s Square",63.25,59.0
1425,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Hall of Mirrors, Martyr’s Square, Scorched Wastes",74.25,79.5
1426,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Quartermaster's Bastion,"Scorched Wastes, Silent Chasm, Breach Point",56.75,84.0
1427,good_vs_good,good,good,Player 1,0,winner_declared,17,Sacrificial Cult,Grand Strategist,High Command Spire,"Breach Point, Ironheart Forges, Martyr’s Square",99.25,38.0
1428,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,High Command Spire,"Martyr’s Square, Silent Chasm, Ironheart Forges",76.0,56.75
1429,good_vs_good,good,good,Player 2,1,winner_declared,52,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Hall of Mirrors, Ironheart Forges, Scorched Wastes",124.25,146.75
1430,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,War-Wrought Citadel,"Ironheart Forges, Martyr’s Square, Silent Chasm",93.75,97.75
1431,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Breach Point, Scorched Wastes, Grand Cathedral",84.75,54.0
1432,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,High Command Spire,"Breach Point, Grand Cathedral, Scorched Wastes",143.75,160.5
1433,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,High Command Spire,"Grand Cathedral, Silent Chasm, Bloodletting Altar",61.75,94.75
1434,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Arcane Nexus, Breach Point, Silent Chasm",49.5,112.5
1435,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Vanguard,High Command Spire,"Martyr’s Square, Bloodletting Altar, Scorched Wastes",84.5,74.75
1436,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Ossuary Keep,"Ironheart Forges, Martyr’s Square, Breach Point",81.75,55.25
